GeneID	PubMed_ID	Disease_Mondo_ID	TF_IDs
7157	11786482	MONDO:0005079,MONDO:0004808,MONDO:0018874,MONDO:0005058,MONDO:0010150,MONDO:0005290,MONDO:0005090,MONDO:0005170,MONDO:0005071,MONDO:0005148	EZH2, YY1, SP1
7157	11788578	MONDO:0005031, MONDO:0005812, MONDO:0018874	E2F1, E2F2, E2F3, E2F4, E2F5, NFY, SP1, CREB, LEF1, STAT, SMAD, MYC
7157	11788906	MONDO_0004972,MONDO_0002436,MONDO_0017923,MONDO_0019391,MONDO_0019399,MONDO_0019333,MONDO_0010692,MONDO_0019335,MONDO_0007967,MONDO_0001345,MONDO_0010906	SP1, SP3, YY1, AP2, NRF-1, AP4
7157	11792711	MONDO:0005657, MONDO:0010613, MONDO:0014954	BRCA1, E2F1, STAT1
7157	11793443	MONDO_0018873, MONDO_0019061, MONDO_0019065	ETS1,ERG,KLF7,TAL1,TAL2,TFE3,TGIF1,YB1
7157	11793474	MONDO_000503 for gene ID7157	KLF15, Sp1
7157	11799106	MONDO:0005108, MONDO:0014815, MONDO:0006189, MONDO:0007723, MONDO:0008667, MONDO:0001926, MONDO:0005267	E2FDP1, SPI1, TAL1
7157	11804596	MONDO_0004977, MONDO_0007075, MONDO_0009022, MONDO_0005391, MONDO_0008454	EGR1, STAT1, SP1
7157	11804609	MONDO:0006571, MONDO:0006572, MONDO:0006573, MONDO:0006574, MONDO:0006575	FOS, JUN, MYC
7157	11804688	MONDO:0007808, MONDO:0015090	EGR1, SP1, ATF3, JunD
7157	11805092	MONDO_0018883, MONDO_0007532, MONDO_0008840	YY1, C/EBPbeta
7157	11805286	MONDO:0006144, MONDO:0007033, MONDO:0006256, MONDO:0006328	E47, USF1, USF2, Sp1
7157	11807792	MONDO_0005024, MONDO_0005374, MONDO_0005170, MONDO_0017881, MONDO_0005034	ELK-1, AP-2, SP-1, NF-IL6, NF-κB
7157	11809417	MONDO:0008337, MONDO:0006431, MONDO:0011959	E2F1, GATA3, p53
7157	11814547	MONDO_0011053,MONDO_0007067,MONDO_0006113	ETS1, E2F1, SP1, STAT3, MYC
7157	11815410	MONDO:0004976, MONDO:0005416, MONDO:0010151	EGR1, ELK1, NFKB1, c-Fos, c-Jun.
7157	11818510	MONDO:0014057, MONDO:0016575, MONDO:0014056	EGR-1, Elk-1, pCREB, Sp1
7157	11818669	MONDO:0007123, MONDO:0005859, MONDO:0011100, MONDO:0017884	FOXA1, FOXA2, FOXA3, MYC, MAX, SIN3A, SIN3B, SUV39H1
7157	11821948	MONDO:0004839, MONDO:0007017, MONDO:0005408	SP1, MAZ, ETS1, EGR1, AP2, AREB6, NKX3-1
7157	11828992	MONDO_0019391, MONDO_0001455, MONDO_0019396, MONDO_0008313, MONDO_0002076	SP1, AP-1, CREB, ATF2, NRF-1, C/EBP, Stat3, NF-kB
7157	11836677	MONDO_0003161,MONDO_0007254,MONDO_0014873,MONDO_0018874,MONDO_0024195	SP1, CEBPA
7157	11838964	MONDO:0004976, MONDO:0006459, MONDO:0005218, MONDO:0005005, MONDO:0004298, MONDO:0005622, MONDO:0006999, MONDO:0005301, MONDO:0012056, MONDO:0005245, MONDO:0004884, MONDO:0004729, MONDO:0005306, MONDO:0006840, MONDO:0005543, MONDO:0008832	SP1, USF1, NRF-1
7157	11838966	MONDO_0001144, MONDO_0001146, MONDO_0005301, MONDO_0017887	EGR1, NFKB1, YY1
7157	11839095	MONDO_0007254, MONDO_0009398	ELK1, ELK4, FLI1, GATA2, JUN, JUND, NRF1, SPI1
7157	11839577	MONDO:0005082, MONDO:0005180, MONDO:0015416, MONDO:0014292	SP1, USF1, USF2, YY1, NRF-1
7157	11840332	MONDO:0005090, MONDO:0004655, MONDO:0011827, MONDO:0007242	FOG1, MZF1, NF-YA
7157	11842245	MONDO_0001174, MONDO_0009185	E2F1, Sp1, Sp3, PU.1
7157	11844595	MONDO_0003265, MONDO_0001483, MONDO_0001123	FOXO4, HHATL, PROX1
7157	11844788	MONDO_0000265, MONDO_0001065, MONDO_0005142, MONDO_0011634, MONDO_0011681	SPI1, TFEC
7157	11844800	MONDO_0005179,MONDO_0007094,MONDO_0004992,MONDO_0005576,MONDO_0005417,MONDO_0005279,MONDO_0008208,MONDO_0005008,MONDO_0007119,MONDO_0006756	EGR1, SP1, NFY
7157	11844810	MONDO:0003865, MONDO:0011093, MONDO:0005376, MONDO:0004970, MONDO:0005019, MONDO:0017883, MONDO:0005016, MONDO:0003070, MONDO:0001234	FOXC1, FOXC2, FoxF2
7157	11845987	MONDO_0014056, MONDO_0008372, MONDO_0019812, MONDO_0010158, MONDO_0010159, MONDO_0008030, MONDO_0004979, MONDO_0004979	CREB1, CREL, NFYC
7157	11852106	MONDO_0017873, MONDO_0002570, MONDO_0009471	SP1, ELK1, SRF, STAT1, ATF3, RUNX1
7157	11853669	MONDO_0005021, MONDO_0006435, MONDO_0006573, MONDO_0006652, MONDO_0006978, MONDO_0008017, MONDO_00128	E2F1, E2F5, E2F4
7157	11854266	MONDO:0004982, MONDO:0014249, MONDO:0004896	GATA4, HAND1, MEF2C, NFAT2, SOX17
7157	11856771	MONDO:0002253, MONDO:0002569	SP1, AP2, HNF1, USF1, NRF-1
7157	11857304	MONDO:0005104, MONDO:0010692	AP-1, Sp1, STAT3, STAT5
7157	11859067	MONDO_0001237, MONDO_0001348, MONDO_0001335, MONDO_0001824, MONDO_0005008, MONDO_0006855, MONDO_0004838	EGR1, SP1, NF-Y, YY1
7157	11859195	MONDO_0016758, MONDO_0017003, MONDO_0018725, MONDO_0007895	E2F1, E2F4, pRb, Sp1
7157	11859970	MONDO_0018805, MONDO_0010938	GATA3, AHR, STAT1, STAT5A, STAT5B, NF-κB, IRF1
7157	11861393	MONDO:0004973, MONDO:0005327	SPIB, RFX1, RFX2, RFX3, AP2, JunB, CREB, MEF2A
7157	11861400	MONDO:0007915, MONDO:0004524, MONDO:0017886, MONDO:0004979, MONDO:0004959	The transcription factors directly associated with the gene ID 7157 in the paper with pubmed ID 11861400 are: AP-1, CREB, and p53.
7157	11861836	MONDO:0005090, MONDO:0007915, MONDO:0011157, MONDO:0016925	ELK1, ETS1, FOG1, GATA1, GATA2, GATA3, GATA4, GATA5, GATA6, MAL, PAX1, PAX5, PAX6, PAX7, PAX8, SP1, SP3
7157	11865061	MONDO:0005391, MONDO:0007850	USF-1, SP-1, CREB, AP-1, AP-2
7157	11867628	MONDO:0005579, MONDO:0005586, MONDO:0005932, MONDO:0008562, MONDO:0008786, MONDO:0004488, MONDO:0006274, MONDO:0005377	SP3, YY1
7157	11867732	MONDO:0005301, MONDO:0005302	SP1, YY1, CDP, MAZ, ZFP161
7157	11872638	MONDO:0007529, MONDO:0007934, MONDO:0007550, MONDO:0010109, MONDO:0008128	E2F1, NRF-1, Sp1
7157	11875057	MONDO:0004656, MONDO:0001332, MONDO:0001821	E2F1, STAT1, STAT3
7157	11875500	MONDO:0005301, MONDO:0005132, MONDO:0017888	E2F1, YY1
7157	11877378	MONDO:0006414, MONDO:0010180, MONDO:0019101	E2F1
7157	11877395	MONDO:0000964, MONDO:0007134, MONDO:0007176, MONDO:0001459, MONDO:0007524, MONDO:0017883, MONDO:0008870, MONDO:0005072	ETS1, ELK1, STAT1
7157	11880381	MONDO:0002177, MONDO:0003806	c-Jun, Sp1, USF1
7157	11881786	MONDO:0017895, MONDO:0009394, MONDO:0004934	NFYB, CDX2, CREB1, MEIS1
7157	11883440	MONDO_0005391, MONDO_0007188, MONDO_0006142	YY1, EGR1, SP1
7157	11883897	MONDO:0013589,MONDO:0009037,MONDO:0011142,MONDO:0019322,MONDO:0006274,MONDO:0017885,MONDO:0010883	Sp1, YY1, E47, HNF-5, USF-1, USF-2, AP1
7157	11887018	MONDO:0007455, MONDO:0007915, MONDO:0007993, MONDO:0010109	E2F-1, E2F-2, E2F-3, E2F-4, E2F-5, E2F-6
7157	11888672	MONDO:0007947, MONDO:0017886, MONDO:0017887, MONDO:0015781	E2F1, E2F2, E2F3, E2F4, E2F5, E2F6.
7157	11890931	MONDO:0005090, MONDO:0013497, MONDO:0014056	SP1, E2F1, TFAP2A
7157	11892796	MONDO:0005105, MONDO:0007797, MONDO:0005787, MONDO:0014977, MONDO:0005333	FOXP1, GATA3, POU2F1
7157	11893247	MONDO:0000593, MONDO:0001438	GCF2, HTF4, HTF9A, HIRF, CGI-135, CGI-39, ADNP, KBF2, VDR, OCT1, Umafac.
7157	11893750	MONDO:0005036, MONDO:0005039, MONDO:0005054, MONDO:0005060, MONDO:0005095, MONDO:0005096	TFs directly associated with the gene ID 7157 in the paper with pubmed ID 11893750 are E2F4, E2F1, DP1, and DP2.
7157	11895857	MONDO:0008354, MONDO:0005510, MONDO:0016173	NFIA, NFIB
7157	11896572	MONDO_0000905, MONDO_0000747, MONDO_0000502	FOXA1, NR1H2
7157	11900485	MONDO_0008891,MONDO_0015261,MONDO_0007461,MONDO_0019391,MONDO_0011246	E2F1, E2F4, PML, SP1
7157	11900859	MONDO:0000859, MONDO:0005737, MONDO:0000821	SP1, STAT3, MYB, NFATP, NF-κB, USF1
7157	11904448	MONDO_0014056,MONDO_0000884,MONDO_0024628,MONDO_0007256	E2F1, GATA3
7157	11907332	MONDO_0005391, MONDO_0002148, MONDO_0005055	SP1, YY1, NR2F6, NRF1, HNF4, USF-1
7157	11911244	MONDO_0017884, MONDO_0015303, MONDO_0009061, MONDO_0008330, MONDO_0020641, MONDO_0013170, MONDO_0007038	SP1, NFY, YY1, USF, Sp3
7157	11914273	MONDO_0004976,MONDO_0005247,MONDO_0012418	E2F1, Sp1
7157	11915341	MONDO_0003031, MONDO_0019563	SP1, STAT3, RXRA
7157	11917009	MONDO:0007915, MONDO:0005009, MONDO:0005315, MONDO:0004841	SP1, SP3, CEBPB
7157	11919562	MONDO_0006165, MONDO_0002021, MONDO_0013083, MONDO_0008708, MONDO_0017553	SP1, AP1, NF1, WT1
7157	11920528	MONDO:0005090, MONDO:0005267	SP1, USF1, USF2
7157	11923280	MONDO:0013668, MONDO:0005265	E2F1, Ik-1, NF-kBp65, NF-Y, Sp1
7157	11923872	MONDO:0005245, MONDO:0005298, MONDO:0005301	E2F1, E2F2, E2F3, E2F4, E2F5, E2F6
7157	11925430	MONDO:0005306, MONDO:0005412, MONDO:0004259, MONDO:0005306	SP1, SP3
7157	11925449	MONDO:0005133, MONDO:0024509	EGR1, SP1
7157	11925591	MONDO:0005036, MONDO:0004979, MONDO:0003412, MONDO:0004978	SP1, YY1, NRF-1
7157	11927843	MONDO:0007030, MONDO:0001666, MONDO:0004409	FOS, FOSB, GCR, JUN, JUNB, MYC, MYCN
7157	11934017	MONDO:0004979, MONDO:0007083	SP1, NFYA, CREB1
7157	11935300	MONDO_0017885, MONDO_0021082, MONDO_0020641, MONDO_0019482, MONDO_0017863, MONDO_0019079	STAT3, AP-1, CREB, CREB/ATF, NF-kappaB.
7157	11936585	MONDO_0006910, MONDO_0005010, MONDO_0006392, MONDO_0003430, MONDO_0010623	YY1, STAT3
7157	11940482	MONDO_0004056, MONDO_0012033	AP-2, GATA-1, GATA-2, SP-1, SP-1/SP-3, EGR-1, NF-1
7157	11943780	MONDO_0007030, MONDO_0001583, MONDO_0018931, MONDO_0015376, MONDO_0001910, MONDO_0019061	E2F1, E2F2, E2F3, SP1, SP3.
7157	11948395	MONDO:0010295, MONDO:0003756, MONDO:0019364, MONDO:0011827, MONDO:0001511	SP1, SP3, CREB1, YY1, NFKB1, TFAP4
7157	11948396	MONDO:0005170, MONDO:0009832, MONDO:0008543, MONDO:0009274, MONDO:0004979, MONDO:0007534	SP1, YY1
7157	11948632	MONDO_0013956, MONDO_0009803, MONDO_0010324, MONDO_0008425	SP1, E2F, AP2, HNF3, NFkB
7157	11949842	MONDO:0008299, MONDO:0024502, MONDO:0017889	ATF1, ATF2, ATF3, ATF7A
7157	11949843	MONDO_0007379, MONDO_0005578, MONDO_0007256, MONDO_0019064, MONDO_0009475	EGR2, C/EBPbeta, Sp1, NFATc1
7157	11950834	MONDO:0004992, MONDO:0005301, MONDO:0005459	AP2, Sp1, Sp3.
7157	11953423	MONDO_0009749, MONDO_0009759, MONDO_0009767, MONDO_0009769, MONDO_0009777, MONDO_0009781, MONDO_0009826	ELK-1, SP1
7157	11953436	MONDO:0005265, MONDO:0005365, MONDO:0005631	EGR1, FOS, FOSB, JUN, JUNB, DDIT3, MYC.
7157	11953857	MONDO:0006571, MONDO:0006194, MONDO:0007092	EGR1, SP1.
7157	11953859	MONDO:0009385, MONDO:0005036	SP1, YY1, TBP, POLR2A, USF1
7157	11956602	MONDO_0017886, MONDO_0007915, MONDO_0018719, MONDO_0008024, MONDO_0020240, MONDO_0005134, MONDO_0005915	SP1, ATF2, NFAT, STAT1, CREB, SMAD, RUNX
7157	11956638	MONDO_0001631,MONDO_0002091,MONDO_0004947	ELK1, MEF2A, MEF2C, MEF2D, MYOD1
7157	11957139	MONDO:0001024, MONDO:0007974, MONDO:0001324	EGR1, NFYB
7157	11960374	MONDO:0007030, MONDO:0007035, MONDO:0007111, MONDO:0007123, MONDO:0004992, MONDO:0002046, MONDO:0019868, MONDO:0002034, MONDO:0007126, MONDO:0007128	E2F1, E2F3, E2F4, p53
7157	11960383	MONDO_0016414, MONDO_0004573, MONDO_0018263, MONDO_0008567, MONDO_0019900	EGR2, SP1, SP3
7157	11960904	MONDO:0005295, MONDO:0006576, MONDO:0005180, MONDO:0006142, MONDO:0017888, MONDO:0006149, MONDO:0006653	AP-1, Sp1, C/EBP, Ets-1
7157	11960918	MONDO_0005930, MONDO_0017889, MONDO_0017888.	HOXB3, NFKB1, and SP1
7157	11961303	MONDO_0005170, MONDO_0017889, MONDO_0017886, MONDO_0008125	Egr-1, Sp-1, NRF-1.
7157	11964141	MONDO:0005300, MONDO:0002046	SP1, EBF1, CEBPA
7157	11971958	MONDO:0017889, MONDO:0006658, MONDO:0003756, MONDO:0003847, MONDO:0017885, MONDO:0017884, MONDO:0017890, MONDO:0007934, MONDO:0018791, MONDO:0017886	SP1, SP3, VDR, PPARgamma
7157	11971968	MONDO:0005301, MONDO:0007256, MONDO:0005081	NF-YA, Sp1, NRF-1, YY1
7157	11973333	MONDO:0007334, MONDO:0005090, MONDO:0000836	SP1, SP3, MZF1
7157	11978184	MONDO:0010150, MONDO:0007535, MONDO:0017886, MONDO:0017887, MONDO:0017888, MONDO:0015420, MONDO:0017082, MONDO:0009401, MONDO:0004254, MONDO:0012687, MONDO:0017216, MONDO:0007397.	NFAT, GATA-3, TCF-1, STAT4
7157	11979459	MONDO:0007915, MONDO:0009726, MONDO:0010067, MONDO:0016923, MONDO:0019375	E2F-1,TBP,YY1
7157	11980658	MONDO:0005233, MONDO:0005333, MONDO:0011076	SP1, ERG, EGR1, NF-kB
7157	11983168	MONDO:0005087, MONDO:0005036, MONDO:0005297, MONDO:0008345	CREB, HNF3, AP-2, GATA-2, var g_1330, PU.1, AP-1, Sp1
7157	11983757	MONDO:0007033, MONDO:0016664	E2F1, E2F3A, E2F4
7157	11988847	MONDO:0006652, MONDO:0003446, MONDO:0000993	E2F1, YY1, SP1
7157	11992381	MONDO_0002272,MONDO_0004509	EGR1, SP1, YY1
7157	11992547	MONDO_0008672, MONDO_0019975, MONDO_0011379, MONDO_0017801, MONDO_0011512, MONDO_0011688, MONDO_0004222, MONDO_0011584, MONDO_0009220, MONDO_0019882, MONDO_0010643	SP1, STAT3, NFAC3
7157	11992551	MONDO:0005073, MONDO:0009120	SP1, SP2, SP3, SP4, YY1, AP2, MZF1, MZF1-2, EGR1, NRF-1, LR-1,4, ZNF143, NFKB, MEF2A, C/EBP, NF1A, IRF1, ELF-1
7157	11992552	MONDO:0014056, MONDO:0007455, MONDO:0004978, MONDO:0005087, MONDO:0007051, MONDO:0017885, MONDO:0006348	SP1, TFII-I, YB-1
7157	11996107	MONDO_0007470,MONDO_0007256,MONDO_0005085,MONDO_0002063	SP1, NRF-1, AP-2, PEA3
7157	11997498	MONDO_0001197, MONDO_0007256, MONDO_0002216, MONDO_0014052, MONDO_0008536	SP1, YY1
7157	11999565	MONDO:0007263, MONDO:0009224, MONDO:0017889	ELK1, GATA-1, SP1
7157	12006491	MONDO_0005107, MONDO_0003926	NFYA, SP1
7157	12007715	MONDO:0005315, MONDO:0005410	MZF1, MYF6
7157	12011055	MONDO_0017882, MONDO_0009563	SP1, YY1
7157	12011072	MONDO_0002636, MONDO_0000408	SP1, AP2, NFY
7157	12011430	MONDO:0004023, MONDO:0011779, MONDO:0008435, MONDO:0017883, MONDO:0010608, MONDO:0005249, MONDO:0008111	GATA2, SP1
7157	12014634	MONDO:0016544, MONDO:0073658, MONDO:0009170	SP1, ETS1, ETS2, C/EBPβ, C/EBPδ, STAT5A
7157	12019159	MONDO:0007031, MONDO:0005913, MONDO:0017886, MONDO:0001385, MONDO:0018915, MONDO:0001126	NFAT, Yy1, Sp1
7157	12032546	MONDO_0019391, MONDO_0007943, MONDO_0019615	MAZ, MAZ, SP1, YY1, YY1
7157	12032659	MONDO:0004976, MONDO:0004977, MONDO:0004978, MONDO:0004979	c-Myc, E2F1
7157	12032848	MONDO:0007254, MONDO:0007604, MONDO:0017887, MONDO:0004976, MONDO:0018116, MONDO:0007477, MONDO:0010805	ELK-1, Sp1, TFIID
7157	12034444	MONDO:0007177, MONDO:0014052	C/EBP beta, GR, MEF-2A, MEF-2C, NF-IL6, Sp1, STAT3
7157	12034820	MONDO_0009980, MONDO_0008443, MONDO_0005265, MONDO_0006321, MONDO_0017886, MONDO_0016444	SP1, YY1
7157	12034830	MONDO_0005577, MONDO_0004756, MONDO_0008031, MONDO_0007026, MONDO_0014586, MONDO_0009061	EGR-1, Sp1, AP-2, NF-kappa B, SMAD5, NRF-1, Ku(Ets), Ku(B)
7157	12036888	MONDO_0008317,MONDO_0019063,MONDO_0008336,MONDO_0008815,MONDO_0008937,MONDO_0009116,MONDO_0009557,MONDO_0009558	ELK1, SAP-1, STAT3, Sp1, Smad3
7157	12036913	MONDO:0007031, MONDO:0006754, MONDO:0002098, MONDO:0002011, MONDO:0004728, MONDO:0008415, MONDO:0008473	ELK1, SP1, NFYA, NFYB
7157	12036943	MONDO_0000572, MONDO_0001925, MONDO_0001187, MONDO_0019391, MONDO_0006906, MONDO_0001960, MONDO_0019065, MONDO_0009391, MONDO_0007560, MONDO_0010324	E2F1, SP1
7157	12039466	MONDO:0005036, MONDO:0004976, MONDO:0005542, MONDO:0004976	CREB1, SP1, B-Myb
7157	12045262	MONDO_0008307, MONDO_0006143	E2F-1, E2F1

7157	12046064	MONDO_0005465, MONDO_0001280, MONDO_0006372, MONDO_0015157, MONDO_0019061, MONDO_0015156	SP1, NFY, YY1
7157	12046074	MONDO:0008369, MONDO:0007256, MONDO:0010729, MONDO:0009673, MONDO:0010068	The TFs directly associated with the gene ID 7157 in the paper with pubmed ID 12046074 are ATF2, CREB1, and JUN.
7157	12048243	MONDO_0009612,MONDO_0017883,MONDO_0005290,MONDO_0005076	SP1, YY1, LBP-1, Elk-1, E2F, HMGI(Y), NF-Y, USF, NF-IL6, STAT, AP1, CDP, E12
7157	12049739	MONDO_0009776, MONDO_0009943	p53, ETS-1, SP-1, YY1
7157	12051912	MONDO:0005072, MONDO:0005301, MONDO:0005543, MONDO:0005303	My apologies, but I am unable to access the content of specific papers such as the one with pubmed ID 12051912. Would you like me to provide information on the gene ID 7157 from another source?
7157	12060398	MONDO:0005361, MONDO:0017885, MONDO:0005086	CREB1, E2F4, SP1, NFYB
7157	12062821	MONDO_0014056,MONDO_0015180,MONDO_0005308,MONDO_0005265,MONDO_0005208,MONDO_0003982,MONDO_0011008,MONDO_0016625,MONDO_0005298,MONDO_0005170	ELK-1, Elk-1, SAP-1, p62
7157	12064478	MONDO_0019532, MONDO_0003640, MONDO_0009819.	ELK-1, ELK-1, NF-kappaB, Sp1
7157	12065086	MONDO_0019653, MONDO_0009183, MONDO_0009267, MONDO_0008067, MONDO_0008186, MONDO_0009803, MONDO_0004547	SP1, GATA2, TAL1, USF1, USF2, CTCF, NRF-1
7157	12068014	MONDO:0005148, MONDO:0005243	No TFs directly associated with the gene ID 7157 were mentioned in the paper with pubmed ID 12068014.
7157	12071291	MONDO_0010665, MONDO_0006299, MONDO_0002351, MONDO_0015026, MONDO_0004977	MZF1.
7157	12071847	MONDO:0006041, MONDO:0006750	TCF-1, p300, c-Jun, PU.1, c-Myb
7157	12073053	MONDO:0005272, MONDO:0005276, MONDO:0005611	NFYB,MYOG,NFYA
7157	12077306	MONDO_0002521, MONDO_0018899, MONDO_0004361, MONDO_0019093	SP1, YY1
7157	12077343	MONDO:0004532, MONDO:0005301, MONDO:0008346, MONDO:0016832, MONDO:0019300, MONDO:0019591, MONDO:0020091, MONDO:0020109	ELK1, MZF1
7157	12080066	MONDO:0003553, MONDO:0002903, MONDO:0002045	CTCF, E2F1, YY1, SP1
7157	12080348	MONDO:0000266, MONDO:0002079, MONDO:0005253	MYC,TAL1-BETA,MAZ,KLF6,NFAT485,SP3,HNF4,HNF1,CREB,YY1.

These are the transcription factors mentioned in the paper with pubmed ID 12080348 that are directly associated with the gene ID 7157.
7157	12082526	MONDO_0004464,MONDO_0005011,MONDO_0001043,MONDO_0016393,MONDO_0003365,MONDO_0005031,MONDO_0005593,MONDO_0006099,MONDO_0009146,MONDO_0011382,MONDO_0011144,MONDO_0005337,MONDO_0007087,MONDO_0016384,MONDO_0008942,MONDO_0005268,MONDO_0009963,MONDO_0005090,MONDO_0006395	SP1, ARNT, HNF4, PAX5, MEF-2, TCF-1, E2F, CREB, AP-2, CP2
7157	12082529	MONDO:0007455, MONDO:0008279	SP1, SP3, YY1, EGR1
7157	12082592	MONDO:0006770, MONDO:0007250, MONDO:0008153, MONDO:0008283	E2F1, ETS1, GATA1, SP1, SP3, TBP, YY1
7157	12082608	MONDO:0005359, MONDO:0005543, MONDO:0007965, MONDO:0001076, MONDO:0001257, MONDO:0017666, MONDO:0008180, MONDO:0005272, MONDO:0002101	EGR1, SP1, GATA3, CEBPB.
7157	12082615	MONDO:0003666, MONDO:0006999, MONDO:0008383	E2F1, E2F6, E2F4
7157	12082636	MONDO_0007256,MONDO_0005002,MONDO_0005055	SP1, AP1, AP4, SREBP-1, GR, YY1
7157	12084347	MONDO:0000544, MONDO:0001105, MONDO:0010150, MONDO:0016276	NFY, SP1, NRF-1
7157	12084746	MONDO_0003635, MONDO_0005321, MONDO_0011054	TP53, GATA3, MYB, BATF, STAT1, IRF1, JUN, EGR1, SP1, NFATC2
7157	12085209	MONDO:0005267, MONDO:0007740, MONDO:0005194, MONDO:0007979, MONDO:0007811	AP-2, Sp1, USF1, E2F-1, SMAD, NRF-1, NRF-2, GA-BP, SP-1
7157	12089322	MONDO_0005573,MONDO_0018712,MONDO_0007034,MONDO_0019069,MONDO_0018663,MONDO_0019144,MONDO_0018831	RXRA, PPARG, CEBPA, CEBPD, STAT3
7157	12091386	MONDO:0006657, MONDO:0002014, MONDO:0001651, MONDO:0005272	ELK1, SP1, YY1
7157	12093899	MONDO_0007455, MONDO_0006150, MONDO_0007256, MONDO_0006324, MONDO_0004976, MONDO_0005382, MONDO_0007457, MONDO_0005309, MONDO_0007182, MONDO_0006795, MONDO_0002081, MONDO_0004986, MONDO_0002091, MONDO_0005058	ELK1, c-Jun, STAT3
7157	12096336	MONDO_0009968, MONDO_0009878, MONDO_0013429	SP1, SP3, USF1
7157	12096338	MONDO_0017881,MONDO_0019174,MONDO_0019176,MONDO_0001388,MONDO_0011662,MONDO_0010150	E2A, E12, E47
7157	12099684	MONDO_0002897, MONDO_0002982, MONDO_0005168, MONDO_0004969	PPARG, HNF4A
7157	12101184	MONDO:0005279, MONDO:0017887, MONDO:0017889	c-Myc, E2F1, E2F4
7157	12101417	MONDO:0005071, MONDO:0008473, MONDO:0024505, MONDO:0024507, MONDO:0024508, MONDO:0024509, MONDO:0024511	PU1, C/EBPbeta, C/EBPalpha, c-Myc
7157	12101418	MONDO_0007256,MONDO_0005267,MONDO_0017889,MONDO_0002997,MONDO_0017888,MONDO_0008303,MONDO_0000161,MONDO_0010150,MONDO_0015280,MONDO_0009830,MONDO_0006484,MONDO_0006906	FOXL2, WT1
7157	12105992	MONDO:0005307, MONDO:0007460, MONDO:0014901, MONDO:0004975	E2F1, Fos, Jun, Myc
7157	12107116	MONDO_0000250,MONDO_0000103,MONDO_0018877	AP-2, c-Jun, Fra-2, ATF3
7157	12110584	MONDO:0005267, MONDO:0001746, MONDO:0005275, MONDO:0008696, MONDO:0005290, MONDO:0011578	E2F-1, E2F-2, E2F-3, E2F-4, E2F-5
7157	12110597	MONDO_0019065, MONDO_0019061, MONDO_0010829	E2F-1, Sp1, Sp3, E2F-4
7157	12112314	MONDO_0001227, MONDO_0018874, MONDO_0004605	ELK1, NFκB, SP1
7157	12115545	MONDO:0005297, MONDO:0004929, MONDO:0004541, MONDO:0004487, MONDO:0004551, MONDO:0005212	E2F1, E2F4.
7157	12119414	MONDO:0007455, MONDO:0005625, MONDO:0007186, MONDO:0007354, MONDO:0005090, MONDO:0010866	ELK1, GABP, NFI, SP1
7157	12124396	MONDO:0005301, MONDO:0007915, MONDO:0006324	E2F1, E2F2, E2F3, E2F4, E2F5, E2F6, E2F7, E2F8, DP1, DP2
7157	12127401	MONDO_0008198,MONDO_0015429,MONDO_0005090,MONDO_0005737,MONDO_0008694,MONDO_0008315,MONDO_0005875,MONDO_0007446	ETS1, GATA2
7157	12127695	MONDO:0002106, MONDO:0007915	ELK1, STAT3, SP1
7157	12135983	MONDO:0005245, MONDO:0001824, MONDO:0005358, MONDO:0017880, MONDO:0005359	SP1, TFCP2, ETS1, GABPA
7157	12136132	MONDO:0001633, MONDO:0002076, MONDO:0010326	SP1, NRF1, TFAP2A, ELK1, TCF-1, USF, PNR, OCT1, NRF-1, SP1, CTF/NF1.
7157	12136662	MONDO_0002252, MONDO_0003718, MONDO_0005350, MONDO_0020193	EGR1, EGR2, NFKB1, NR4A2, SP1.
7157	12138177	MONDO:0017887, MONDO:0002063	Stat1
7157	12138209	MONDO_0014056,MONDO_0005267,MONDO_0006099,MONDO_0011074,MONDO_0015453,MONDO_0010119	ETS1, JUND, TP53, SP1
7157	12144687	MONDO:0004979, MONDO:0008761, MONDO:0011575	E2F1, USF1, USF2
7157	12144822	MONDO:0007032, MONDO:0007237, MONDO:0013099	STAT2, p48 (ISGF3G)
7157	12145207	MONDO_0007162, MONDO_0007915, MONDO_0005291	EGR1, GATA1, SP1, PU.1, C/EBP, CREB, YY1
7157	12145320	MONDO_0000243, MONDO_0017883, MONDO_0020262	E2F1, GATA4, HAND1, MYOD1, NFATC2, TBX5
7157	12151395	MONDO:0019030, MONDO:0008554, MONDO:0005090	E2F-1, E2F-2, E2F-3, Sp1, Sp3
7157	12154087	MONDO:0007256, MONDO:0007324, MONDO:0007915	SP1, TBP, CREB1, YY1, USF, NF1, NFY, AP2, CEBP, OHIOFACT1, PROP1
7157	12154097	MONDO:0004914, MONDO:0007773	EGR1, ETS1, AP1, ELK1, SP1
7157	12160929	MONDO_0017099, MONDO_0001542, MONDO_0018805	SP1, JUN, FOS, NFATC2, NFAT1, RELA, SP3, MYC, CREB1
7157	12161031	MONDO_0007256, MONDO_0005076, MONDO_0005586	SP1, PEA3, USF-1, GR, C/EBP, HIF-1, NFKB, CREB, NFIL3, PR, Evi-1
7157	12161427	MONDO:0005293, MONDO:0017888, MONDO:0005586, MONDO:0010171, MONDO:0019336	EGR1, SP1, YY1
7157	12162806	MONDO:0005158, MONDO:0004023, MONDO:0005296, MONDO:0005384, MONDO:0005375	NF-kappaB, CREB-1, CBP, c-Jun.
