# gene	views	view_delta	view_rank	view_rank_delta
CHRNA4	6	6	2721	0
CSPG4	6	6	2722	0
ADH1B	6	6	2723	0
CRYBA1	6	6	2724	0
CRYGS	6	6	2725	0
GLI2	6	6	2726	0
IRF6	6	6	2727	0
CRYBB2	6	6	2728	0
CRYBA4	6	6	2729	0
MAP3K8	6	6	2730	0
CPA3	6	6	2731	0
ACACB	6	6	2732	0
NAT1	6	6	2733	0
A1BG	6	6	2734	0
CDC25C	6	6	2735	0
ACTG2	6	6	2736	0
SCARB2	6	6	2737	0
CDH1	6	6	2738	0
ASPH	6	6	2739	0
RHOC	6	6	2740	0
BMP15	6	6	2741	0
ALAS2	6	6	2742	0
SLC25A5	6	6	2743	0
FGA	6	6	2744	0
ALPG	6	6	2745	0
FGB	6	6	2746	0
ADGRA2	6	6	2747	0
FGFR4	6	6	2748	0
DBP	6	6	2749	0
CYC1	6	6	2750	0
ATP1B3	6	6	2751	0
FYB1	6	6	2752	0
GBP2	6	6	2753	0
GALR1	6	6	2754	0
GAD2	6	6	2755	0
DDX11	6	6	2756	0
C1QA	6	6	2757	0
COCH	6	6	2758	0
FGL1	6	6	2759	0
FCER1A	6	6	2760	0
GTF2I	6	6	2761	0
FBP1	6	6	2762	0
FABP1	6	6	2763	0
GSTT1	6	6	2764	0
CPM	6	6	2765	0
ACVR1C	6	6	2766	0
TSC22D3	6	6	2767	0
MIR145	6	6	2768	0
TOR1A	6	6	2769	0
GYG1	6	6	2770	0
GCDH	6	6	2771	0
DSG3	6	6	2772	0
GPD1	6	6	2773	0
AKT2	6	6	2774	0
ERCC5	6	6	2775	0
IYD	6	6	2776	0
EXT2	6	6	2777	0
MDH2	6	6	2778	0
FMO2	6	6	2779	0
FOXJ1	6	6	2780	0
HOXB8	6	6	2781	0
PRODH	6	6	2782	0
MAPK10	6	6	2783	0
PTGER1	6	6	2784	0
NECTIN2	6	6	2785	0
RANGAP1	6	6	2786	0
ID3	6	6	2787	0
IGHE	6	6	2788	0
HSPA9	6	6	2789	0
GPX2	6	6	2790	0
GPR12	6	6	2791	0
GPX7	6	6	2792	0
MXD1	6	6	2793	0
ATP2B1	6	6	2794	0
GPR42	6	6	2795	0
GPR21	6	6	2796	0
PCDH11Y	6	6	2797	0
MGAT2	6	6	2798	0
PSMB8	6	6	2799	0
NTF4	6	6	2800	0
ADGRB1	6	6	2801	0
IGKC	6	6	2802	0
SORL1	6	6	2803	0
THRA	6	6	2804	0
TGIF1	6	6	2805	0
RBP1	6	6	2806	0
NBN	6	6	2807	0
RARRES2	6	6	2808	0
TLN1	6	6	2809	0
UPF1	6	6	2810	0
TOP1	6	6	2811	0
NDUFA3	6	6	2812	0
NCF2	6	6	2813	0
KCNN3	6	6	2814	0
GNRHR	6	6	2815	0
NUP62	6	6	2816	0
HLA-DRB4	6	6	2817	0
NDUFB8	6	6	2818	0
EIF6	6	6	2819	0
HNRNPL	6	6	2820	0
CTF1	6	6	2821	0
HOXA9	6	6	2822	0
HOXA5	6	6	2823	0
LPP	6	6	2824	0
LBR	6	6	2825	0
PTPRCAP	6	6	2826	0
LTBP1	6	6	2827	0
NINJ1	6	6	2828	0
BPY2	6	6	2829	0
SEMA5A	6	6	2830	0
KALRN	6	6	2831	0
UBE4B	6	6	2832	0
HLF	6	6	2833	0
WARS1	6	6	2834	0
HNRNPA2B1	6	6	2835	0
EDN3	6	6	2836	0
DAB1	6	6	2837	0
CD151	6	6	2838	0
NR4A3	6	6	2839	0
MYF6	6	6	2840	0
TPH1	6	6	2841	0
TRAF3	6	6	2842	0
MUC4	6	6	2843	0
TPM2	6	6	2844	0
SLC11A2	6	6	2845	0
TRPC2	6	6	2846	0
LAG3	6	6	2847	0
TLR5	6	6	2848	0
CER1	6	6	2849	0
NOVA1	6	6	2850	0
NOTCH4	6	6	2851	0
SELENOP	6	6	2852	0
RNASE1	6	6	2853	0
SFRP2	6	6	2854	0
SFRP4	6	6	2855	0
SPINK2	6	6	2856	0
SPTAN1	6	6	2857	0
SOAT1	6	6	2858	0
LZTR1	6	6	2859	0
ROCK2	6	6	2860	0
USP6	6	6	2861	0
TUBB4A	6	6	2862	0
PDZK1	6	6	2863	0
SLC16A3	6	6	2864	0
IRF9	6	6	2865	0
WTAP	6	6	2866	0
SERPINI1	6	6	2867	0
SERPINB9	6	6	2868	0
KIR2DL1	6	6	2869	0
PEG10	6	6	2870	0
SLC6A5	6	6	2871	0
GPR143	6	6	2872	0
CUL5	6	6	2873	0
PCSK7	6	6	2874	0
CCNB2	6	6	2875	0
OGN	6	6	2876	0
ZMYM2	6	6	2877	0
HAND1	6	6	2878	0
TAL1	6	6	2879	0
NFIA	6	6	2880	0
RAB11B	6	6	2881	0
TBRG4	6	6	2882	0
PTTG1	6	6	2883	0
SCN1B	6	6	2884	0
ZNF22	6	6	2885	0
SAT1	6	6	2886	0
SATB1	6	6	2887	0
HDAC9	6	6	2888	0
RPL17	6	6	2889	0
DDR2	6	6	2890	0
UBE2I	6	6	2891	0
NUTF2	6	6	2892	0
AASS	6	6	2893	0
PKP2	6	6	2894	0
P4HB	6	6	2895	0
ANGPTL2	6	6	2896	0
PALM	6	6	2897	0
P2RY4	6	6	2898	0
METAP1	6	6	2899	0
PMM2	6	6	2900	0
PCBP1	6	6	2901	0
POLD1	6	6	2902	0
PODXL	6	6	2903	0
IRS2	6	6	2904	0
HIST1H3B	6	6	2905	0
H4C3	6	6	2906	0
RBX1	6	6	2907	0
DOP1B	6	6	2908	0
MKNK1	6	6	2909	0
SYNE1	6	6	2910	0
NEDD4L	6	6	2911	0
CAVIN2	6	6	2912	0
DNAJC13	6	6	2913	0
ADGRL3	6	6	2914	0
CDC7	6	6	2915	0
SLC3A2	6	6	2916	0
FZD4	6	6	2917	0
DNAJC6	6	6	2918	0
UPP1	6	6	2919	0
SCRIB	6	6	2920	0
GPR52	6	6	2921	0
VSNL1	6	6	2922	0
CD2BP2	6	6	2923	0
VPREB1	6	6	2924	0
VRK1	6	6	2925	0
MED1	6	6	2926	0
TBC1D4	6	6	2927	0
CYP2S1	6	6	2928	0
UBR4	6	6	2929	0
CRB1	6	6	2930	0
CD96	6	6	2931	0
SETDB1	6	6	2932	0
PRKCB	6	6	2933	0
PKN1	6	6	2934	0
IL18BP	6	6	2935	0
SLC7A9	6	6	2936	0
MANF	6	6	2937	0
USP7	6	6	2938	0
ABCC3	6	6	2939	0
DMC1	6	6	2940	0
CDC37	6	6	2941	0
CDK13	6	6	2942	0
NUP153	6	6	2943	0
GNE	6	6	2944	0
STAT5B	6	6	2945	0
GALR3	6	6	2946	0
PPM1D	6	6	2947	0
MAP4K3	6	6	2948	0
GALR2	6	6	2949	0
AGXT2	6	6	2950	0
IL18R1	6	6	2951	0
XPA	6	6	2952	0
LARS2	6	6	2953	0
NPY4R	6	6	2954	0
OGA	6	6	2955	0
ZFX	6	6	2956	0
TNFSF12	6	6	2957	0
POLI	6	6	2958	0
PLA2G2D	6	6	2959	0
SIGLEC5	6	6	2960	0
CERK	6	6	2961	0
CLEC5A	6	6	2962	0
ABCC9	6	6	2963	0
TTLL1	6	6	2964	0
TXN2	6	6	2965	0
GJB6	6	6	2966	0
DHX58	6	6	2967	0
RALY	6	6	2968	0
DSCC1	6	6	2969	0
DERL1	6	6	2970	0
KCNK9	6	6	2971	0
MEPE	6	6	2972	0
CHID1	6	6	2973	0
UNC13A	6	6	2974	0
SMARCAL1	6	6	2975	0
ABHD5	6	6	2976	0
SOSTDC1	6	6	2977	0
PURG	6	6	2978	0
CEP55	6	6	2979	0
POLR1H	6	6	2980	0
ERO1A	6	6	2981	0
GABARAP	6	6	2982	0
SKAP2	6	6	2983	0
TNFRSF12A	6	6	2984	0
PLAC8	6	6	2985	0
CCAR1	6	6	2986	0
HCAR1	6	6	2987	0
IL37	6	6	2988	0
SLC12A5	6	6	2989	0
ADGRL1	6	6	2990	0
DPM3	6	6	2991	0
ADGRG6	6	6	2992	0
PNISR	6	6	2993	0
RGCC	6	6	2994	0
UGT1A6	6	6	2995	0
UFM1	6	6	2996	0
AAK1	6	6	2997	0
BCL2L14	6	6	2998	0
TBL1XR1	6	6	2999	0
CDK12	6	6	3000	0
HDAC11	6	6	3001	0
BCOR	6	6	3002	0
WWOX	6	6	3003	0
EMCN	6	6	3004	0
SIGLEC7	6	6	3005	0
SNRK	6	6	3006	0
APTX	6	6	3007	0
ACSF3	6	6	3008	0
SOX6	6	6	3009	0
HPGDS	6	6	3010	0
TAAR8	6	6	3011	0
SUCNR1	6	6	3012	0
DGCR8	6	6	3013	0
CPVL	6	6	3014	0
LRIG1	6	6	3015	0
FBXW7	6	6	3016	0
YJU2B	6	6	3017	0
PLCE1	6	6	3018	0
ALPK1	6	6	3019	0
LEF1	6	6	3020	0
ADGRL4	6	6	3021	0
TMBIM1	6	6	3022	0
TANGO2	6	6	3023	0
CACTIN	6	6	3024	0
CARD9	6	6	3025	0
NFKBID	6	6	3026	0
PAG1	6	6	3027	0
TRIM63	6	6	3028	0
ATOH8	6	6	3029	0
PTGES2	6	6	3030	0
NAA15	6	6	3031	0
ULBP1	6	6	3032	0
ANTXR1	6	6	3033	0
SLITRK6	6	6	3034	0
NLRC5	6	6	3035	0
ABCG8	6	6	3036	0
SCIN	6	6	3037	0
REV1	6	6	3038	0
ADI1	6	6	3039	0
IRX3	6	6	3040	0
YARS1	6	6	3041	0
TAS2R46	6	6	3042	0
STEAP2	6	6	3043	0
TWIST2	6	6	3044	0
CARD11	6	6	3045	0
CPEB1	6	6	3046	0
GPR151	6	6	3047	0
TAAR9	6	6	3048	0
LRG1	6	6	3049	0
GPR155	6	6	3050	0
MUC17	6	6	3051	0
SLC32A1	6	6	3052	0
LRRC15	6	6	3053	0
OSCAR	6	6	3054	0
B4GALNT2	6	6	3055	0
MRGPRX4	6	6	3056	0
TEX19	6	6	3057	0
ADGRF4	6	6	3058	0
SYNPO2	6	6	3059	0
ASZ1	6	6	3060	0
OXER1	6	6	3061	0
GPIHBP1	6	6	3062	0
ADGRD1	6	6	3063	0
BCL9L	6	6	3064	0
RFX6	6	6	3065	0
GEN1	6	6	3066	0
ADGRF1	6	6	3067	0
MIR181A2HG	6	6	3068	0
RGS4	6	6	3069	0
GSK3A	6	6	3070	0
SP2	6	6	3071	0
CD53	5	5	3072	0
GRM7	5	5	3073	0
GRM8	5	5	3074	0
KIR2DL3	5	5	3075	0
OFD1	5	5	3076	0
MMP10	5	5	3077	0
GUCY2C	5	5	3078	0
TAC1	5	5	3079	0
LSS	5	5	3080	0
CCL25	5	5	3081	0
PNMA2	5	5	3082	0
PI3	5	5	3083	0
COL6A3	5	5	3084	0
CCR3	5	5	3085	0
SLC25A11	5	5	3086	0
SLC22A12	5	5	3087	0
ISCU	5	5	3088	0
KLK4	5	5	3089	0
FUT4	5	5	3090	0
ECRG4	5	5	3091	0
HMBS	5	5	3092	0
MCM6	5	5	3093	0
DGAT1	5	5	3094	0
SLC2A8	5	5	3095	0
TFR2	5	5	3096	0
APELA	5	5	3097	0
PLTP	5	5	3098	0
MTARC1	5	5	3099	0
SERPINA12	5	5	3100	0
MVK	5	5	3101	0
PFKP	5	5	3102	0
SLC25A10	5	5	3103	0
FGF5	5	5	3104	0
MAGEA1	5	5	3105	0
TBXAS1	5	5	3106	0
FOXE1	5	5	3107	0
CSNK1E	5	5	3108	0
AK2	5	5	3109	0
IL17F	5	5	3110	0
MN1	5	5	3111	0
RHOB	5	5	3112	0
ARF6	5	5	3113	0
CASP10	5	5	3114	0
ARX	5	5	3115	0
CACNA1F	5	5	3116	0
GALM	5	5	3117	0
KRT9	5	5	3118	0
MAS1	5	5	3119	0
KRT14	5	5	3120	0
KRT20	5	5	3121	0
CLCN4	5	5	3122	0
FGF16	5	5	3123	0
CKS1B	5	5	3124	0
CHUK	5	5	3125	0
CHRDL1	5	5	3126	0
ARHGEF35	5	5	3127	0
TBCB	5	5	3128	0
CLCA1	5	5	3129	0
CCNA2	5	5	3130	0
CCNT1	5	5	3131	0
SERPIND1	5	5	3132	0
CTAG1B	5	5	3133	0
CRHR2	5	5	3134	0
C1R	5	5	3135	0
AMACR	5	5	3136	0
CSN2	5	5	3137	0
ALOX5AP	5	5	3138	0
CRABP1	5	5	3139	0
CRYBB3	5	5	3140	0
CRYGB	5	5	3141	0
SLC31A1	5	5	3142	0
CLDN3	5	5	3143	0
CDC6	5	5	3144	0
CDR1	5	5	3145	0
CDH2	5	5	3146	0
ABCB7	5	5	3147	0
CDH6	5	5	3148	0
CDH3	5	5	3149	0
ADCY3	5	5	3150	0
CDH17	5	5	3151	0
MS4A3	5	5	3152	0
EFNB2	5	5	3153	0
DCC	5	5	3154	0
CELSR3	5	5	3155	0
BMP10	5	5	3156	0
RHOG	5	5	3157	0
ASCL2	5	5	3158	0
AMBN	5	5	3159	0
HTRA2	5	5	3160	0
AMY1A	5	5	3161	0
ALX3	5	5	3162	0
ALDH7A1	5	5	3163	0
ATP5PB	5	5	3164	0
DAZL	5	5	3165	0
DDB1	5	5	3166	0
BMP3	5	5	3167	0
GATM	5	5	3168	0
G6PC1	5	5	3169	0
GABRA1	5	5	3170	0
DPAGT1	5	5	3171	0
DNA2	5	5	3172	0
DMBT1	5	5	3173	0
BCAT1	5	5	3174	0
DOCK2	5	5	3175	0
BLK	5	5	3176	0
BIK	5	5	3177	0
DNM2	5	5	3178	0
BLVRB	5	5	3179	0
SLC26A3	5	5	3180	0
BDH1	5	5	3181	0
MAP1B	5	5	3182	0
GRIN2D	5	5	3183	0
GSPT1	5	5	3184	0
FBLN1	5	5	3185	0
MAN2A1	5	5	3186	0
MS4A2	5	5	3187	0
GCKR	5	5	3188	0
BUB1B	5	5	3189	0
ELF2	5	5	3190	0
GGT1	5	5	3191	0
DUT	5	5	3192	0
ECT2	5	5	3193	0
ANXA3	5	5	3194	0
ELF4	5	5	3195	0
HDLBP	5	5	3196	0
GUCY1A1	5	5	3197	0
H3-3B	5	5	3198	0
GLRA1	5	5	3199	0
GH2	5	5	3200	0
AMT	5	5	3201	0
ITGB4	5	5	3202	0
ANKRD2	5	5	3203	0
GPR4	5	5	3204	0
AHCY	5	5	3205	0
GPR19	5	5	3206	0
ACADL	5	5	3207	0
ERCC4	5	5	3208	0
CTTN	5	5	3209	0
FNTB	5	5	3210	0
FOLR2	5	5	3211	0
MCM5	5	5	3212	0
MAP3K3	5	5	3213	0
HOXC6	5	5	3214	0
MAP2K2	5	5	3215	0
PROX1	5	5	3216	0
HTR3A	5	5	3217	0
PTPRK	5	5	3218	0
HYAL1	5	5	3219	0
IARS1	5	5	3220	0
PTPRM	5	5	3221	0
IGFBP5	5	5	3222	0
PVT1	5	5	3223	0
DNAJA1	5	5	3224	0
MAP3K11	5	5	3225	0
HSPA6	5	5	3226	0
PORCN	5	5	3227	0
MAFG	5	5	3228	0
GRIK2	5	5	3229	0
GPR34	5	5	3230	0
GPR39	5	5	3231	0
IFIT2	5	5	3232	0
IFI35	5	5	3233	0
MGAT1	5	5	3234	0
FKBP4	5	5	3235	0
HIVEP2	5	5	3236	0
GSTA1	5	5	3237	0
PMAIP1	5	5	3238	0
CDK3	5	5	3239	0
IL15RA	5	5	3240	0
TFE3	5	5	3241	0
GDF5	5	5	3242	0
GDF6	5	5	3243	0
JAG2	5	5	3244	0
RAB4A	5	5	3245	0
MOK	5	5	3246	0
TIMP4	5	5	3247	0
RAD23B	5	5	3248	0
SLC22A5	5	5	3249	0
CHM	5	5	3250	0
MSN	5	5	3251	0
MSRA	5	5	3252	0
TNS1	5	5	3253	0
MSX1	5	5	3254	0
NDN	5	5	3255	0
RPL26	5	5	3256	0
NDUFA1	5	5	3257	0
NCK1	5	5	3258	0
NDUFB4	5	5	3259	0
FGF13	5	5	3260	0
EPB41	5	5	3261	0
PTPRD	5	5	3262	0
DFFB	5	5	3263	0
LRP6	5	5	3264	0
DAXX	5	5	3265	0
ITGB5	5	5	3266	0
LY9	5	5	3267	0
NKX6-1	5	5	3268	0
HMGCS2	5	5	3269	0
CTBP1	5	5	3270	0
FTL	5	5	3271	0
XCL2	5	5	3272	0
C1GALT1	5	5	3273	0
UNC13D	5	5	3274	0
DNMT3B	5	5	3275	0
RNASE2	5	5	3276	0
TPSAB1	5	5	3277	0
TPT1-AS1	5	5	3278	0
MYBL2	5	5	3279	0
TP53BP2	5	5	3280	0
COX3	5	5	3281	0
XRN2	5	5	3282	0
NR5A2	5	5	3283	0
NR0B2	5	5	3284	0
MYBL1	5	5	3285	0
LGALS3BP	5	5	3286	0
LAMA5	5	5	3287	0
KCNE2	5	5	3288	0
LDHB	5	5	3289	0
LIG1	5	5	3290	0
KCNQ3	5	5	3291	0
PTGDS	5	5	3292	0
MYO7A	5	5	3293	0
RRBP1	5	5	3294	0
RRM2	5	5	3295	0
RPS19	5	5	3296	0
RPS7	5	5	3297	0
RPS27A	5	5	3298	0
RP2	5	5	3299	0
SEMG1	5	5	3300	0
NPR1	5	5	3301	0
NOS1AP	5	5	3302	0
RNF4	5	5	3303	0
TULP1	5	5	3304	0
AKAP1	5	5	3305	0
TAF15	5	5	3306	0
SORD	5	5	3307	0
TTK	5	5	3308	0
PFDN1	5	5	3309	0
PIAS3	5	5	3310	0
S100A11	5	5	3311	0
PEG3	5	5	3312	0
S100A6	5	5	3313	0
S100A2	5	5	3314	0
ABCC6	5	5	3315	0
NCOA6	5	5	3316	0
KIR3DL2	5	5	3317	0
ORC1	5	5	3318	0
ARHGEF1	5	5	3319	0
AIFM1	5	5	3320	0
OAS2	5	5	3321	0
PABPN1	5	5	3322	0
ATG12	5	5	3323	0
IFT88	5	5	3324	0
PDCD5	5	5	3325	0
P2RX4	5	5	3326	0
VAPA	5	5	3327	0
ITM2B	5	5	3328	0
MAGI1	5	5	3329	0
MAPKAPK2	5	5	3330	0
USP2	5	5	3331	0
KCNN4	5	5	3332	0
PGAM2	5	5	3333	0
KCNMA1	5	5	3334	0
USP14	5	5	3335	0
PPP1R12A	5	5	3336	0
NFIB	5	5	3337	0
SPART	5	5	3338	0
KDM4A	5	5	3339	0
SNCAIP	5	5	3340	0
CLEC11A	5	5	3341	0
SMN2	5	5	3342	0
RNR5	5	5	3343	0
NPTX2	5	5	3344	0
KMT2B	5	5	3345	0
TRIM25	5	5	3346	0
NUP98	5	5	3347	0
FLOT1	5	5	3348	0
KDM5C	5	5	3349	0
UBTF	5	5	3350	0
LPAR6	5	5	3351	0
PLD1	5	5	3352	0
PLCB2	5	5	3353	0
PCSK6	5	5	3354	0
PRDX1	5	5	3355	0
PARK3	5	5	3356	0
PCBP2	5	5	3357	0
ATP11B	5	5	3358	0
PCM1	5	5	3359	0
RGS14	5	5	3360	0
PBX1	5	5	3361	0
CCT2	5	5	3362	0
TRIP13	5	5	3363	0
CLEC10A	5	5	3364	0
TNFSF15	5	5	3365	0
CCS	5	5	3366	0
ACAA2	5	5	3367	0
SPOP	5	5	3368	0
SRPX	5	5	3369	0
SEMA4F	5	5	3370	0
CREB3	5	5	3371	0
FZD1	5	5	3372	0
UCK2	5	5	3373	0
FZD7	5	5	3374	0
NR1H2	5	5	3375	0
SIM2	5	5	3376	0
ENPP3	5	5	3377	0
POU2AF1	5	5	3378	0
CDIPT	5	5	3379	0
PDHB	5	5	3380	0
CLIP2	5	5	3381	0
PATJ	5	5	3382	0
KAT5	5	5	3383	0
PMVK	5	5	3384	0
KLF1	5	5	3385	0
PPP2R2A	5	5	3386	0
SENP1	5	5	3387	0
PPP3CA	5	5	3388	0
YY1	5	5	3389	0
PPP1CA	5	5	3390	0
PSD3	5	5	3391	0
XRCC5	5	5	3392	0
SLC10A2	5	5	3393	0
SLC18A1	5	5	3394	0
ELMO1	5	5	3395	0
SLCO1A2	5	5	3396	0
GRAP	5	5	3397	0
ZNF226	5	5	3398	0
SLBP	5	5	3399	0
HUWE1	5	5	3400	0
FZD5	5	5	3401	0
KCNAB1	5	5	3402	0
BAG6	5	5	3403	0
REC8	5	5	3404	0
SOCS1	5	5	3405	0
STC2	5	5	3406	0
SF3B2	5	5	3407	0
METAP2	5	5	3408	0
STAU1	5	5	3409	0
COTL1	5	5	3410	0
ELOA	5	5	3411	0
STX1A	5	5	3412	0
SLC27A2	5	5	3413	0
PLXNB2	5	5	3414	0
XRCC4	5	5	3415	0
NCAPH	5	5	3416	0
YME1L1	5	5	3417	0
XRCC3	5	5	3418	0
PRKACB	5	5	3419	0
GPR171	5	5	3420	0
CNBP	5	5	3421	0
ADAM9	5	5	3422	0
TSPAN12	5	5	3423	0
TRAP1	5	5	3424	0
TOB1	5	5	3425	0
NTSR2	5	5	3426	0
IL18RAP	5	5	3427	0
TNFRSF10A	5	5	3428	0
CD2AP	5	5	3429	0
PATZ1	5	5	3430	0
RBM15	5	5	3431	0
EBI3	5	5	3432	0
ABCB6	5	5	3433	0
TCF12	5	5	3434	0
SAE1	5	5	3435	0
TCF21	5	5	3436	0
SURF1	5	5	3437	0
SYT1	5	5	3438	0
VAMP1	5	5	3439	0
SLC35F6	5	5	3440	0
NOCT	5	5	3441	0
TNFAIP8	5	5	3442	0
NPFFR2	5	5	3443	0
WNK4	5	5	3444	0
HCST	5	5	3445	0
NMUR2	5	5	3446	0
MARCKSL1	5	5	3447	0
PPP1R17	5	5	3448	0
CLN6	5	5	3449	0
APOO	5	5	3450	0
PROKR1	5	5	3451	0
NT5M	5	5	3452	0
ADAMTS9	5	5	3453	0
ECSIT	5	5	3454	0
URGCP	5	5	3455	0
IER3	5	5	3456	0
LUC7L	5	5	3457	0
DKK3	5	5	3458	0
HCAR3	5	5	3459	0
TMEM127	5	5	3460	0
KLF8	5	5	3461	0
PARG	5	5	3462	0
CUTC	5	5	3463	0
OLFML2B	5	5	3464	0
SIRT2	5	5	3465	0
WWTR1	5	5	3466	0
PADI1	5	5	3467	0
ZP1	5	5	3468	0
MTHFD1L	5	5	3469	0
TMEM43	5	5	3470	0
CERS2	5	5	3471	0
NGLY1	5	5	3472	0
KIDINS220	5	5	3473	0
PIAS4	5	5	3474	0
LARS1	5	5	3475	0
CAMK1D	5	5	3476	0
CA5B	5	5	3477	0
PDCD10	5	5	3478	0
POLG2	5	5	3479	0
ATL1	5	5	3480	0
WAC	5	5	3481	0
TIGAR	5	5	3482	0
OXGR1	5	5	3483	0
AGO2	5	5	3484	0
ENAH	5	5	3485	0
GPR78	5	5	3486	0
UGT1A4	5	5	3487	0
SOX18	5	5	3488	0
PARP14	5	5	3489	0
CHSY1	5	5	3490	0
BZW2	5	5	3491	0
RBFOX1	5	5	3492	0
SLC27A6	5	5	3493	0
TOLLIP	5	5	3494	0
CGN	5	5	3495	0
VASH1	5	5	3496	0
CYBRD1	5	5	3497	0
MYOZ2	5	5	3498	0
BNC2	5	5	3499	0
DNAI1	5	5	3500	0
BEX3	5	5	3501	0
KCNH6	5	5	3502	0
EHMT1	5	5	3503	0
RNF128	5	5	3504	0
ZCCHC2	5	5	3505	0
LRP1B	5	5	3506	0
TUBB1	5	5	3507	0
RETSAT	5	5	3508	0
POLM	5	5	3509	0
RASD1	5	5	3510	0
GPRC5B	5	5	3511	0
ASPN	5	5	3512	0
SIDT1	5	5	3513	0
NOX1	5	5	3514	0
MYH14	5	5	3515	0
STAU2	5	5	3516	0
ZC3HAV1	5	5	3517	0
SLC39A9	5	5	3518	0
MCM10	5	5	3519	0
AATF	5	5	3520	0
LYAR	5	5	3521	0
IL17RB	5	5	3522	0
FOXRED1	5	5	3523	0
P2RY10	5	5	3524	0
TAS2R3	5	5	3525	0
SUPT20H	5	5	3526	0
TAS2R14	5	5	3527	0
UPF2	5	5	3528	0
VPS53	5	5	3529	0
MYOF	5	5	3530	0
SLC17A5	5	5	3531	0
HIPK2	5	5	3532	0
RXFP3	5	5	3533	0
CLEC1A	5	5	3534	0
DEFB126	5	5	3535	0
FAM214A	5	5	3536	0
VTCN1	5	5	3537	0
GPR107	5	5	3538	0
SRD5A3	5	5	3539	0
CHD8	5	5	3540	0
DUOX1	5	5	3541	0
NRG4	5	5	3542	0
AIFM2	5	5	3543	0
ATP5MK	5	5	3544	0
ADGRG7	5	5	3545	0
SLX4IP	5	5	3546	0
ALG10	5	5	3547	0
CBX2	5	5	3548	0
DBNDD2	5	5	3549	0
ITCH	5	5	3550	0
TDP1	5	5	3551	0
ASCC2	5	5	3552	0
MYH16	5	5	3553	0
PHF20	5	5	3554	0
NOTUM	5	5	3555	0
OBSCN	5	5	3556	0
GPR139	5	5	3557	0
NAV1	5	5	3558	0
NAPB	5	5	3559	0
GALNT17	5	5	3560	0
HHIP	5	5	3561	0
FAM186B	5	5	3562	0
ANO6	5	5	3563	0
PDXK	5	5	3564	0
FATE1	5	5	3565	0
CYP4F2	5	5	3566	0
YTHDF2	5	5	3567	0
TAS2R30	5	5	3568	0
GPR62	5	5	3569	0
CALHM1	5	5	3570	0
OSR2	5	5	3571	0
ADGRA1	5	5	3572	0
GORASP1	5	5	3573	0
PRIMPOL	5	5	3574	0
TPSB2	5	5	3575	0
PTF1A	5	5	3576	0
AZIN2	5	5	3577	0
KCTD7	5	5	3578	0
CTCFL	5	5	3579	0
STOX1	5	5	3580	0
GPX6	5	5	3581	0
ADGRG5	5	5	3582	0
VSX2	5	5	3583	0
FUNDC1	5	5	3584	0
CAVIN1	5	5	3585	0
ZNF843	5	5	3586	0
GPR148	5	5	3587	0
HSD17B13	5	5	3588	0
IRGM	5	5	3589	0
SPATA5	5	5	3590	0
CHAMP1	5	5	3591	0
FCRL3	5	5	3592	0
ADGRF2	5	5	3593	0
PAQR7	5	5	3594	0
TMC3	5	5	3595	0
CDHR3	5	5	3596	0
EIF5AL1	5	5	3597	0
RSPO2	5	5	3598	0
PLEKHA7	5	5	3599	0
HCN1	5	5	3600	0
TAAR6	5	5	3601	0
ACOT1	5	5	3602	0
GPX8	5	5	3603	0
GPR153	5	5	3604	0
CDKN2B-AS1	5	5	3605	0
NCF1	5	5	3606	0
NALF1	5	5	3607	0
GSK3B	5	5	3608	0
DNAJB6	5	5	3609	0
HIVEP3	5	5	3610	0
FANCC	5	5	3611	0
POTEB	5	5	3612	0
SP4	5	5	3613	0
LILRB2	5	5	3614	0
LOC105375355	5	5	3615	0
SGSH	5	5	3616	0
BCL2A1	5	5	3617	0
AMY2A	4	4	3618	0
GDA	4	4	3619	0
COX10	4	4	3620	0
ARPC1A	4	4	3621	0
ST13	4	4	3622	0
DCD	4	4	3623	0
HBZ	4	4	3624	0
SAG	4	4	3625	0
DHCR7	4	4	3626	0
GART	4	4	3627	0
NPHS2	4	4	3628	0
PDE9A	4	4	3629	0
HK3	4	4	3630	0
ENPP1	4	4	3631	0
CCL15	4	4	3632	0
NCSTN	4	4	3633	0
DLX3	4	4	3634	0
ICAM3	4	4	3635	0
MFAP4	4	4	3636	0
TCAP	4	4	3637	0
WASF1	4	4	3638	0
CD84	4	4	3639	0
C19orf44	4	4	3640	0
CCL14	4	4	3641	0
MC3R	4	4	3642	0
LSAMP	4	4	3643	0
PAK4	4	4	3644	0
DSCAML1	4	4	3645	0
CLEC4E	4	4	3646	0
FCGR3B	4	4	3647	0
CSN1S1	4	4	3648	0
SMURF2	4	4	3649	0
PXK	4	4	3650	0
METRNL	4	4	3651	0
CCL28	4	4	3652	0
CCL26	4	4	3653	0
ECE1	4	4	3654	0
APOA2	4	4	3655	0
CARM1	4	4	3656	0
UTRN	4	4	3657	0
HABP2	4	4	3658	0
SLC19A2	4	4	3659	0
ATXN7	4	4	3660	0
CFAP95	4	4	3661	0
PLB1	4	4	3662	0
LTB4R	4	4	3663	0
STIP1	4	4	3664	0
TUFT1	4	4	3665	0
RUNX3	4	4	3666	0
CASP6	4	4	3667	0
CAPG	4	4	3668	0
ARNTL2	4	4	3669	0
ZC3H7B	4	4	3670	0
