# gene	views	view_delta	view_rank	view_rank_delta
FPGS	2	2	2651	0
FDPS	2	2	2652	0
NPHP1	2	2	2653	0
ACTR3	2	2	2654	0
STK35	2	2	2655	0
CLPX	2	2	2656	0
PEBP1	2	2	2657	0
POU2F2	2	2	2658	0
DEFB4B	2	2	2659	0
TAF1A	2	2	2660	0
RNLS	2	2	2661	0
ITGA2B	2	2	2662	0
OAS1	2	2	2663	0
WASF3	2	2	2664	0
SERPINA12	2	2	2665	0
CD1A	2	2	2666	0
SH2D1A	2	2	2667	0
CTSA	2	2	2668	0
CCL17	2	2	2669	0
DHCR24	2	2	2670	0
VASP	2	2	2671	0
COL11A2	2	2	2672	0
CSF2RB	2	2	2673	0
CXCL16	2	2	2674	0
ANGPTL8	2	2	2675	0
FITM2	2	2	2676	0
CTSV	2	2	2677	0
FOXE1	2	2	2678	0
ECE1	2	2	2679	0
MUC1	2	2	2680	0
SEMA4D	2	2	2681	0
AK2	2	2	2682	0
UTRN	2	2	2683	0
KLRD1	2	2	2684	0
SP100	2	2	2685	0
METTL3	2	2	2686	0
ACKR3	2	2	2687	0
BMP1	2	2	2688	0
ADGRE5	2	2	2689	0
ARPC2	2	2	2690	0
FFAR4	2	2	2691	0
STIP1	2	2	2692	0
TRPC3	2	2	2693	0
NSF	2	2	2694	0
UMPS	2	2	2695	0
SDHD	2	2	2696	0
CA11	2	2	2697	0
S100G	2	2	2698	0
TRPC5	2	2	2699	0
SERPINB5	2	2	2700	0
CACNG1	2	2	2701	0
PAFAH1B1	2	2	2702	0
ARX	2	2	2703	0
TRPS1	2	2	2704	0
CASP7	2	2	2705	0
CAMK2A	2	2	2706	0
CA12	2	2	2707	0
APLNR	2	2	2708	0
NR1D2	2	2	2709	0
TLR10	2	2	2710	0
PER1	2	2	2711	0
KRT9	2	2	2712	0
CBLB	2	2	2713	0
CD247	2	2	2714	0
CBR3	2	2	2715	0
KRT16	2	2	2716	0
TEAD2	2	2	2717	0
STIM1	2	2	2718	0
PLK3	2	2	2719	0
CLTC	2	2	2720	0
EXT3	2	2	2721	0
RCC1	2	2	2722	0
CHRNE	2	2	2723	0
ESRRB	2	2	2724	0
CKB	2	2	2725	0
NCAN	2	2	2726	0
DSG2	2	2	2727	0
CLK3	2	2	2728	0
DCTN5	2	2	2729	0
CHRNB1	2	2	2730	0
CIDEA	2	2	2731	0
CIRBP	2	2	2732	0
CHKA	2	2	2733	0
ALPP	2	2	2734	0
MCM2	2	2	2735	0
CHRNB4	2	2	2736	0
HSPB1	2	2	2737	0
TP73	2	2	2738	0
COQ7	2	2	2739	0
QDPR	2	2	2740	0
ADCYAP1R1	2	2	2741	0
ADH5	2	2	2742	0
CCND3	2	2	2743	0
C1R	2	2	2744	0
ATP1A3	2	2	2745	0
ADH7	2	2	2746	0
ADAMTS2	2	2	2747	0
CSPG4	2	2	2748	0
SCD	2	2	2749	0
CRYBA1	2	2	2750	0
GLUD1	2	2	2751	0
CST1	2	2	2752	0
ADCY8	2	2	2753	0
CRHBP	2	2	2754	0
GLI3	2	2	2755	0
CLDN7	2	2	2756	0
ALOX5AP	2	2	2757	0
HAPLN1	2	2	2758	0
COX7B	2	2	2759	0
CLDN3	2	2	2760	0
CDC6	2	2	2761	0
CENPF	2	2	2762	0
ABL2	2	2	2763	0
CGB3	2	2	2764	0
CDC5L	2	2	2765	0
CDS1	2	2	2766	0
ACACA	2	2	2767	0
ASIC2	2	2	2768	0
CDKN2D	2	2	2769	0
ACRV1	2	2	2770	0
CDH11	2	2	2771	0
ENTPD6	2	2	2772	0
PHOX2B	2	2	2773	0
DCC	2	2	2774	0
SCN4A	2	2	2775	0
GP6	2	2	2776	0
SERPINB1	2	2	2777	0
FUCA1	2	2	2778	0
PHOX2A	2	2	2779	0
HPCA	2	2	2780	0
ATF1	2	2	2781	0
ANXA11	2	2	2782	0
HSD11B2	2	2	2783	0
RND3	2	2	2784	0
VLDLR	2	2	2785	0
ALAS2	2	2	2786	0
HTRA2	2	2	2787	0
AMY1A	2	2	2788	0
GPC5	2	2	2789	0
ALPG	2	2	2790	0
CRISP1	2	2	2791	0
FEN1	2	2	2792	0
ADGRA2	2	2	2793	0
KRIT1	2	2	2794	0
AMY1C	2	2	2795	0
ALDH1A3	2	2	2796	0
SMAD7	2	2	2797	0
DBP	2	2	2798	0
ATP5F1A	2	2	2799	0
ATP5MC2	2	2	2800	0
SMAD6	2	2	2801	0
AKR1C2	2	2	2802	0
DAD1	2	2	2803	0
DAZL	2	2	2804	0
CYLD	2	2	2805	0
CYP3A7	2	2	2806	0
DDX6	2	2	2807	0
GABRA4	2	2	2808	0
G6PC1	2	2	2809	0
FUT8	2	2	2810	0
GALR1	2	2	2811	0
GBP1	2	2	2812	0
GAD2	2	2	2813	0
BCL9	2	2	2814	0
DDX1	2	2	2815	0
DLG3	2	2	2816	0
DDX5	2	2	2817	0
ZFP36L1	2	2	2818	0
BBS4	2	2	2819	0
DNASE1L3	2	2	2820	0
BNIP3L	2	2	2821	0
GSDME	2	2	2822	0
DNASE1L2	2	2	2823	0
BMX	2	2	2824	0
BOK	2	2	2825	0
SLC26A3	2	2	2826	0
FHL2	2	2	2827	0
GRIN1	2	2	2828	0
GSPT1	2	2	2829	0
GTF2I	2	2	2830	0
MAX	2	2	2831	0
FBLN1	2	2	2832	0
GRIN2A	2	2	2833	0
GRINA	2	2	2834	0
FKBP1A	2	2	2835	0
FGR	2	2	2836	0
MATN1	2	2	2837	0
FANCA	2	2	2838	0
FDFT1	2	2	2839	0
MBNL1	2	2	2840	0
MATN2	2	2	2841	0
E2F2	2	2	2842	0
EEF1A2	2	2	2843	0
BYSL	2	2	2844	0
DUSP6	2	2	2845	0
DUSP5	2	2	2846	0
EFNA2	2	2	2847	0
DUT	2	2	2848	0
TOR1A	2	2	2849	0
EMX1	2	2	2850	0
C4A	2	2	2851	0
HSD17B10	2	2	2852	0
GYG1	2	2	2853	0
H2AZ1	2	2	2854	0
IL16	2	2	2855	0
GCDH	2	2	2856	0
GNAI2	2	2	2857	0
AMBP	2	2	2858	0
GJA5	2	2	2859	0
AMT	2	2	2860	0
GLRB	2	2	2861	0
GLB1	2	2	2862	0
DSG3	2	2	2863	0
ABCA3	2	2	2864	0
ETV4	2	2	2865	0
STX2	2	2	2866	0
EPHX1	2	2	2867	0
GOLGB1	2	2	2868	0
IYD	2	2	2869	0
EPS8	2	2	2870	0
GOLGA2	2	2	2871	0
MCM7	2	2	2872	0
MCM4	2	2	2873	0
MAP2K3	2	2	2874	0
KLK10	2	2	2875	0
PSME2	2	2	2876	0
PRKY	2	2	2877	0
HTRA1	2	2	2878	0
HOXB8	2	2	2879	0
MAPK7	2	2	2880	0
MAP2K7	2	2	2881	0
KLK6	2	2	2882	0
PSMB1	2	2	2883	0
RAP1A	2	2	2884	0
ID4	2	2	2885	0
HTR3A	2	2	2886	0
PTPRZ1	2	2	2887	0
IGHA1	2	2	2888	0
RAPSN	2	2	2889	0
PYCR1	2	2	2890	0
RANBP2	2	2	2891	0
PTPRS	2	2	2892	0
IRF8	2	2	2893	0
PEX19	2	2	2894	0
IGHG4	2	2	2895	0
RAP1B	2	2	2896	0
HUS1	2	2	2897	0
IGHG2	2	2	2898	0
MMP1	2	2	2899	0
HSP90AA1	2	2	2900	0
MMP14	2	2	2901	0
HRG	2	2	2902	0
AFDN	2	2	2903	0
HTC1	2	2	2904	0
PEX5	2	2	2905	0
GPR34	2	2	2906	0
MXD1	2	2	2907	0
ATP2B1	2	2	2908	0
MARCKS	2	2	2909	0
PENK	2	2	2910	0
ATG16L1	2	2	2911	0
PCDH11Y	2	2	2912	0
MGAT2	2	2	2913	0
PSMB8	2	2	2914	0
HOXD12	2	2	2915	0
HSF2	2	2	2916	0
MGAT5	2	2	2917	0
IFNA6	2	2	2918	0
BAMBI	2	2	2919	0
HPGD	2	2	2920	0
PRMT1	2	2	2921	0
IFIT3	2	2	2922	0
PSME1	2	2	2923	0
FKBP4	2	2	2924	0
IDDM11	2	2	2925	0
CFC1B	2	2	2926	0
FRAXD	2	2	2927	0
TRIO	2	2	2928	0
HIVEP2	2	2	2929	0
SCGB1A1	2	2	2930	0
ADORA2B	2	2	2931	0
BACE1-AS	2	2	2932	0
HLA-DOA	2	2	2933	0
RPS6	2	2	2934	0
HLA-DMA	2	2	2935	0
RPTN	2	2	2936	0
HINT1	2	2	2937	0
ADGRB1	2	2	2938	0
CA1	2	2	2939	0
MNX1	2	2	2940	0
FTH1P3	2	2	2941	0
SLC2A9	2	2	2942	0
IL9R	2	2	2943	0
THRA	2	2	2944	0
IRF2	2	2	2945	0
NR2F2	2	2	2946	0
INSM1	2	2	2947	0
INSRR	2	2	2948	0
IRAK2	2	2	2949	0
IL12RB1	2	2	2950	0
TFF3	2	2	2951	0
NR2F1	2	2	2952	0
RARRES1	2	2	2953	0
RBBP7	2	2	2954	0
GDF2	2	2	2955	0
RAB5A	2	2	2956	0
KDM5A	2	2	2957	0
TIMP3	2	2	2958	0
RBBP6	2	2	2959	0
ABCC1	2	2	2960	0
MRE11	2	2	2961	0
RASA1	2	2	2962	0
TLN1	2	2	2963	0
RFC3	2	2	2964	0
RFC5	2	2	2965	0
TLL1	2	2	2966	0
PDP1	2	2	2967	0
REV3L	2	2	2968	0
RCN2	2	2	2969	0
TNNI3	2	2	2970	0
CHM	2	2	2971	0
MSN	2	2	2972	0
MSH4	2	2	2973	0
CHL1	2	2	2974	0
ACAT1	2	2	2975	0
RHAG	2	2	2976	0
RFX3	2	2	2977	0
TOP2A	2	2	2978	0
ZEB2	2	2	2979	0
RPL34	2	2	2980	0
NDN	2	2	2981	0
GNRHR	2	2	2982	0
NAGA	2	2	2983	0
GHRHR	2	2	2984	0
PTGFR	2	2	2985	0
FGF13	2	2	2986	0
SFTPB	2	2	2987	0
TGFBR3	2	2	2988	0
IGF2R	2	2	2989	0
PTPRD	2	2	2990	0
LOXL2	2	2	2991	0
HNRNPU	2	2	2992	0
CACNA1B	2	2	2993	0
AMELX	2	2	2994	0
FES	2	2	2995	0
PTPN1	2	2	2996	0
EEA1	2	2	2997	0
ITGB8	2	2	2998	0
ANXA2	2	2	2999	0
POU1F1	2	2	3000	0
LTB	2	2	3001	0
LRP3	2	2	3002	0
KAT2B	2	2	3003	0
MPZL1	2	2	3004	0
SPEG	2	2	3005	0
MAP3K14	2	2	3006	0
LTK	2	2	3007	0
TM4SF5	2	2	3008	0
STAG1	2	2	3009	0
CLDN1	2	2	3010	0
PGLYRP1	2	2	3011	0
KALRN	2	2	3012	0
CLDN9	2	2	3013	0
PAPSS2	2	2	3014	0
TNFSF18	2	2	3015	0
FOXA1	2	2	3016	0
HNRNPH2	2	2	3017	0
HMGB2	2	2	3018	0
HNRNPC	2	2	3019	0
VPS13B	2	2	3020	0
EDA	2	2	3021	0
CLEC4C	2	2	3022	0
EDN2	2	2	3023	0
CREM	2	2	3024	0
CAST	2	2	3025	0
XCL2	2	2	3026	0
HMGN1	2	2	3027	0
TYMP	2	2	3028	0
HOXA2	2	2	3029	0
HLA-DQA2	2	2	3030	0
HMMR	2	2	3031	0
MUC7	2	2	3032	0
ABCB4	2	2	3033	0
TPM4	2	2	3034	0
TPTE	2	2	3035	0
TPI1	2	2	3036	0
MUC2	2	2	3037	0
MYCL	2	2	3038	0
TPM1	2	2	3039	0
COX3	2	2	3040	0
NR5A2	2	2	3041	0
MXI1	2	2	3042	0
TPM2	2	2	3043	0
LIG4	2	2	3044	0
LAMA5	2	2	3045	0
PSAP	2	2	3046	0
LCP1	2	2	3047	0
LHX1	2	2	3048	0
KCNQ3	2	2	3049	0
SCN11A	2	2	3050	0
SRR	2	2	3051	0
TSHB	2	2	3052	0
RRM2	2	2	3053	0
NKX3-1	2	2	3054	0
TRDN	2	2	3055	0
NKG7	2	2	3056	0
NOS1	2	2	3057	0
RPS10	2	2	3058	0
RPS27A	2	2	3059	0
CCDC144A	2	2	3060	0
RNASE4	2	2	3061	0
HIC2	2	2	3062	0
PHF8	2	2	3063	0
SFRP4	2	2	3064	0
ROBO1	2	2	3065	0
CROCC	2	2	3066	0
TMEM63A	2	2	3067	0
KRT33B	2	2	3068	0
SETMAR	2	2	3069	0
BRD2	2	2	3070	0
HERPUD1	2	2	3071	0
RPA1	2	2	3072	0
TULP1	2	2	3073	0
PHLDA2	2	2	3074	0
SPIB	2	2	3075	0
NRIP1	2	2	3076	0
GATD3	2	2	3077	0
PICK1	2	2	3078	0
HOMER1	2	2	3079	0
LZTR1	2	2	3080	0
ELL	2	2	3081	0
GAN	2	2	3082	0
SNRPN	2	2	3083	0
PEX13	2	2	3084	0
USP6	2	2	3085	0
PEX12	2	2	3086	0
PEX1	2	2	3087	0
PEX6	2	2	3088	0
KCNC1	2	2	3089	0
PFKFB2	2	2	3090	0
PEX10	2	2	3091	0
ABCC6	2	2	3092	0
SORT1	2	2	3093	0
USP8	2	2	3094	0
PIGC	2	2	3095	0
KPNB1	2	2	3096	0
KLK1	2	2	3097	0
KIR2DL1	2	2	3098	0
PITX2	2	2	3099	0
PIK3CG	2	2	3100	0
SETD1B	2	2	3101	0
NMNAT2	2	2	3102	0
SMG1	2	2	3103	0
PIK3C2A	2	2	3104	0
FAM50A	2	2	3105	0
OR3A1	2	2	3106	0
SHOC2	2	2	3107	0
AIFM1	2	2	3108	0
OAS3	2	2	3109	0
OAZ2	2	2	3110	0
OPCML	2	2	3111	0
P2RX1	2	2	3112	0
ORM1	2	2	3113	0
ALX1	2	2	3114	0
P2RX4	2	2	3115	0
REPS2	2	2	3116	0
DLGAP1	2	2	3117	0
ECEL1	2	2	3118	0
DEDD	2	2	3119	0
ATG13	2	2	3120	0
BCAR1	2	2	3121	0
KCNH1	2	2	3122	0
KCNJ5	2	2	3123	0
KIF5A	2	2	3124	0
NRG2	2	2	3125	0
PTGES	2	2	3126	0
USP14	2	2	3127	0
TAL1	2	2	3128	0
CACNA2D2	2	2	3129	0
NFKB2	2	2	3130	0
NFATC2	2	2	3131	0
SCO1	2	2	3132	0
CCL3L1	2	2	3133	0
SCN1A	2	2	3134	0
MYL3	2	2	3135	0
NFIL3	2	2	3136	0
MYL2	2	2	3137	0
SDC4	2	2	3138	0
STK17A	2	2	3139	0
SCTR	2	2	3140	0
SAA4	2	2	3141	0
MDC1	2	2	3142	0
DEPDC5	2	2	3143	0
SAFB	2	2	3144	0
HDAC9	2	2	3145	0
NPR2	2	2	3146	0
ROBO2	2	2	3147	0
RPL10	2	2	3148	0
RPGR	2	2	3149	0
SART3	2	2	3150	0
ZBTB16	2	2	3151	0
USP11	2	2	3152	0
TSHZ1	2	2	3153	0
HIRA	2	2	3154	0
RBM10	2	2	3155	0
FLOT1	2	2	3156	0
NUTF2	2	2	3157	0
KDM5C	2	2	3158	0
UBC	2	2	3159	0
TUFM	2	2	3160	0
UBA52	2	2	3161	0
AXIN2	2	2	3162	0
PICALM	2	2	3163	0
SLU7	2	2	3164	0
CNKSR1	2	2	3165	0
P4HA1	2	2	3166	0
PLAG1	2	2	3167	0
PALM	2	2	3168	0
P2RY11	2	2	3169	0
P2RY6	2	2	3170	0
PLA2G4A	2	2	3171	0
NPTXR	2	2	3172	0
P2RY2	2	2	3173	0
P2RY4	2	2	3174	0
PLCB2	2	2	3175	0
ZFYVE26	2	2	3176	0
STAB1	2	2	3177	0
IFITM2	2	2	3178	0
PLXNA1	2	2	3179	0
DIP2A	2	2	3180	0
PCP4	2	2	3181	0
NCAPD2	2	2	3182	0
SYNE2	2	2	3183	0
POLA1	2	2	3184	0
PHLPP1	2	2	3185	0
PDE6A	2	2	3186	0
POLH	2	2	3187	0
CAMKK2	2	2	3188	0
PODXL	2	2	3189	0
CDK17	2	2	3190	0
ICOSLG	2	2	3191	0
NRXN2	2	2	3192	0
H4C6	2	2	3193	0
WWC1	2	2	3194	0
VDAC2	2	2	3195	0
RBFOX2	2	2	3196	0
FAM3C	2	2	3197	0
RBX1	2	2	3198	0
CCS	2	2	3199	0
PLA2G4C	2	2	3200	0
MERTK	2	2	3201	0
MAD2L2	2	2	3202	0
KDELR1	2	2	3203	0
PRDX3	2	2	3204	0
SLC25A12	2	2	3205	0
TRIP11	2	2	3206	0
ASIC3	2	2	3207	0
VAV3	2	2	3208	0
NEDD4L	2	2	3209	0
RECK	2	2	3210	0
RAD54L	2	2	3211	0
CAP1	2	2	3212	0
STK25	2	2	3213	0
S1PR4	2	2	3214	0
PPIA	2	2	3215	0
KDM6A	2	2	3216	0
DLGAP5	2	2	3217	0
ITSN1	2	2	3218	0
SKP2	2	2	3219	0
UGT8	2	2	3220	0
MAML1	2	2	3221	0
SIAH1	2	2	3222	0
USF1	2	2	3223	0
UGCG	2	2	3224	0
CDC45	2	2	3225	0
UGT2B15	2	2	3226	0
SKP1	2	2	3227	0
MED14	2	2	3228	0
NNT	2	2	3229	0
PDGFRA	2	2	3230	0
POU4F2	2	2	3231	0
TCERG1	2	2	3232	0
CAMTA1	2	2	3233	0
MAGED2	2	2	3234	0
ADGRG1	2	2	3235	0
MORC3	2	2	3236	0
VPREB1	2	2	3237	0
PATJ	2	2	3238	0
PPM1A	2	2	3239	0
BAG3	2	2	3240	0
LAT2	2	2	3241	0
PPID	2	2	3242	0
BAG4	2	2	3243	0
PMVK	2	2	3244	0
SENP1	2	2	3245	0
PPP1R2	2	2	3246	0
PPP1CA	2	2	3247	0
FARS2	2	2	3248	0
PPP1R3C	2	2	3249	0
WNT10B	2	2	3250	0
PPP1CB	2	2	3251	0
XRCC5	2	2	3252	0
LARP1	2	2	3253	0
SLC34A1	2	2	3254	0
SLC7A4	2	2	3255	0
PLIN3	2	2	3256	0
NOMO1	2	2	3257	0
NBR2	2	2	3258	0
KDM5B	2	2	3259	0
ZMYND11	2	2	3260	0
TBCA	2	2	3261	0
RAI2	2	2	3262	0
GRAP	2	2	3263	0
PRKG1	2	2	3264	0
WWP1	2	2	3265	0
WWP2	2	2	3266	0
AIPL1	2	2	3267	0
CPSF6	2	2	3268	0
PRKCH	2	2	3269	0
FLRT3	2	2	3270	0
SLC7A9	2	2	3271	0
QPCT	2	2	3272	0
PAGE1	2	2	3273	0
REEP5	2	2	3274	0
EDF1	2	2	3275	0
TRD	2	2	3276	0
KPTN	2	2	3277	0
SNUPN	2	2	3278	0
NELFE	2	2	3279	0
NRXN3	2	2	3280	0
CADPS	2	2	3281	0
SNAP29	2	2	3282	0
UBE4A	2	2	3283	0
SH2B3	2	2	3284	0
SLC22A8	2	2	3285	0
SKAP1	2	2	3286	0
HCN4	2	2	3287	0
BSND	2	2	3288	0
LPAR3	2	2	3289	0
SULT1A2	2	2	3290	0
SLC27A4	2	2	3291	0
ATP13A2	2	2	3292	0
CILP	2	2	3293	0
TACC1	2	2	3294	0
STX3	2	2	3295	0
ELOC	2	2	3296	0
LDLRAP1	2	2	3297	0
TLK2	2	2	3298	0
ZYX	2	2	3299	0
B3GAT3	2	2	3300	0
CBLC	2	2	3301	0
ZNF3	2	2	3302	0
ZIC1	2	2	3303	0
LARS2	2	2	3304	0
POLQ	2	2	3305	0
NRG3	2	2	3306	0
EEF2K	2	2	3307	0
DLL3	2	2	3308	0
PRIM1	2	2	3309	0
PRIM2	2	2	3310	0
WNT7A	2	2	3311	0
ZNF10	2	2	3312	0
CNBP	2	2	3313	0
USP39	2	2	3314	0
TNFSF14	2	2	3315	0
HAVCR1	2	2	3316	0
TRA	2	2	3317	0
CASP14	2	2	3318	0
TRAP1	2	2	3319	0
LRPPRC	2	2	3320	0
CHST5	2	2	3321	0
KAT6A	2	2	3322	0
POLI	2	2	3323	0
ADAMTS7	2	2	3324	0
OPTC	2	2	3325	0
IL1RAPL2	2	2	3326	0
ADGRG2	2	2	3327	0
DEPTOR	2	2	3328	0
ITPRID2	2	2	3329	0
SRI	2	2	3330	0
TNFRSF10A	2	2	3331	0
SUCLG1	2	2	3332	0
RO60	2	2	3333	0
SSBP1	2	2	3334	0
DDX31	2	2	3335	0
IL1RL2	2	2	3336	0
TAP1	2	2	3337	0
TAF5	2	2	3338	0
TRIOBP	2	2	3339	0
UBA2	2	2	3340	0
SAE1	2	2	3341	0
WDR5	2	2	3342	0
PARP2	2	2	3343	0
TBX3	2	2	3344	0
TBX15	2	2	3345	0
TROAP	2	2	3346	0
MLX	2	2	3347	0
WRAP53	2	2	3348	0
ELP3	2	2	3349	0
ANO1	2	2	3350	0
TIPIN	2	2	3351	0
SURF1	2	2	3352	0
SYT1	2	2	3353	0
SUPT5H	2	2	3354	0
SDHAF2	2	2	3355	0
KLK5	2	2	3356	0
USP20	2	2	3357	0
CFHR4	2	2	3358	0
MTHFD2	2	2	3359	0
CCR9	2	2	3360	0
SMARCAD1	2	2	3361	0
SEC24A	2	2	3362	0
UPF3B	2	2	3363	0
CD300C	2	2	3364	0
COA7	2	2	3365	0
CA10	2	2	3366	0
PRKD2	2	2	3367	0
CEP164	2	2	3368	0
RPH3A	2	2	3369	0
AHNAK	2	2	3370	0
BBX	2	2	3371	0
SUGT1	2	2	3372	0
KCNK9	2	2	3373	0
RGMA	2	2	3374	0
UTS2	2	2	3375	0
PRDM9	2	2	3376	0
CFLAR	2	2	3377	0
MFN1	2	2	3378	0
CNOT1	2	2	3379	0
CCN6	2	2	3380	0
HCAR3	2	2	3381	0
NBPF1	2	2	3382	0
PACS1	2	2	3383	0
LIMS2	2	2	3384	0
CHST1	2	2	3385	0
APIP	2	2	3386	0
BCAS1	2	2	3387	0
RTN4	2	2	3388	0
ATXN2L	2	2	3389	0
DSE	2	2	3390	0
WWTR1	2	2	3391	0
RAB3GAP1	2	2	3392	0
ZP1	2	2	3393	0
SNW1	2	2	3394	0
CLIC4	2	2	3395	0
TRIM32	2	2	3396	0
NELFB	2	2	3397	0
ERO1A	2	2	3398	0
APPL2	2	2	3399	0
RIF1	2	2	3400	0
NT5C	2	2	3401	0
FANCI	2	2	3402	0
INAVA	2	2	3403	0
BTRC	2	2	3404	0
GPR158	2	2	3405	0
GPR182	2	2	3406	0
EXOC3	2	2	3407	0
H3C7	2	2	3408	0
MBD2	2	2	3409	0
SKAP2	2	2	3410	0
ITGA11	2	2	3411	0
LARS1	2	2	3412	0
NID2	2	2	3413	0
SIRT7	2	2	3414	0
PDCD10	2	2	3415	0
GALNT6	2	2	3416	0
HAT1	2	2	3417	0
ENTPD7	2	2	3418	0
TXNDC12	2	2	3419	0
NMD3	2	2	3420	0
FAM135B	2	2	3421	0
AP1S2	2	2	3422	0
ASF1B	2	2	3423	0
CACNA1G	2	2	3424	0
DISC2	2	2	3425	0
TNFRSF21	2	2	3426	0
GLS2	2	2	3427	0
NLGN1	2	2	3428	0
UGT1A4	2	2	3429	0
NLRP1	2	2	3430	0
TAS2R5	2	2	3431	0
SOX18	2	2	3432	0
FASTKD2	2	2	3433	0
TREM1	2	2	3434	0
L1TD1	2	2	3435	0
JPH3	2	2	3436	0
FLVCR1	2	2	3437	0
RBFOX1	2	2	3438	0
CHMP2B	2	2	3439	0
SH2B1	2	2	3440	0
DIP2B	2	2	3441	0
LGSN	2	2	3442	0
ZXDC	2	2	3443	0
DOLK	2	2	3444	0
PUF60	2	2	3445	0
MED15	2	2	3446	0
BCL2L14	2	2	3447	0
PABPC1	2	2	3448	0
COLGALT1	2	2	3449	0
DCHS2	2	2	3450	0
GPR160	2	2	3451	0
NDE1	2	2	3452	0
TNKS2	2	2	3453	0
NCAPG2	2	2	3454	0
CDON	2	2	3455	0
ZFR	2	2	3456	0
ASB1	2	2	3457	0
PADI3	2	2	3458	0
POLL	2	2	3459	0
ARID4B	2	2	3460	0
MRM1	2	2	3461	0
UQCRQ	2	2	3462	0
SNIP1	2	2	3463	0
EIF2AK1	2	2	3464	0
APTX	2	2	3465	0
CACYBP	2	2	3466	0
RAD18	2	2	3467	0
RMI1	2	2	3468	0
AADACL3	2	2	3469	0
APPL1	2	2	3470	0
PCA3	2	2	3471	0
IL21R	2	2	3472	0
ZNF451	2	2	3473	0
SYNJ2BP	2	2	3474	0
SLC45A1	2	2	3475	0
VCX	2	2	3476	0
BMP2K	2	2	3477	0
MYEF2	2	2	3478	0
IGK	2	2	3479	0
TAS2R10	2	2	3480	0
SUCNR1	2	2	3481	0
POF1B	2	2	3482	0
SLC7A10	2	2	3483	0
HIGD1A	2	2	3484	0
DGCR8	2	2	3485	0
WDR44	2	2	3486	0
DHX29	2	2	3487	0
TMEM98	2	2	3488	0
MYOF	2	2	3489	0
CHMP4A	2	2	3490	0
ODAD4	2	2	3491	0
PLA2G12A	2	2	3492	0
GPR101	2	2	3493	0
RFT1	2	2	3494	0
LBH	2	2	3495	0
FAT4	2	2	3496	0
SRD5A3	2	2	3497	0
SLC7A14	2	2	3498	0
MIER1	2	2	3499	0
MOGAT2	2	2	3500	0
CKLF	2	2	3501	0
CLDN18	2	2	3502	0
TET1	2	2	3503	0
SLC38A1	2	2	3504	0
ALPK1	2	2	3505	0
PDGFD	2	2	3506	0
PPIL3	2	2	3507	0
CDHR5	2	2	3508	0
NUBPL	2	2	3509	0
HKDC1	2	2	3510	0
PAAF1	2	2	3511	0
PRDM16	2	2	3512	0
CLSPN	2	2	3513	0
PARVG	2	2	3514	0
PERP	2	2	3515	0
XIRP2	2	2	3516	0
MGAT5B	2	2	3517	0
NCAPG	2	2	3518	0
PRDM12	2	2	3519	0
ABCG5	2	2	3520	0
MLST8	2	2	3521	0
MYLK2	2	2	3522	0
ZFHX2	2	2	3523	0
CD300LF	2	2	3524	0
TMEM25	2	2	3525	0
HAVCR2	2	2	3526	0
BDP1	2	2	3527	0
IL17RC	2	2	3528	0
DGAT2	2	2	3529	0
SPATA7	2	2	3530	0
NLRC4	2	2	3531	0
LONP2	2	2	3532	0
HMCN1	2	2	3533	0
ASH1L	2	2	3534	0
COX4I2	2	2	3535	0
PTGES2	2	2	3536	0
TDP1	2	2	3537	0
ULBP1	2	2	3538	0
MARCHF2	2	2	3539	0
COASY	2	2	3540	0
SYT3	2	2	3541	0
MIS18A	2	2	3542	0
MED10	2	2	3543	0
NLRC5	2	2	3544	0
CCBE1	2	2	3545	0
NOTUM	2	2	3546	0
WIPF2	2	2	3547	0
PIGS	2	2	3548	0
REG3G	2	2	3549	0
SENP8	2	2	3550	0
OR11H6	2	2	3551	0
PAXBP1	2	2	3552	0
SSH2	2	2	3553	0
CMTM3	2	2	3554	0
SLC25A46	2	2	3555	0
ABCC12	2	2	3556	0
SAT2	2	2	3557	0
SLC4A11	2	2	3558	0
MASTL	2	2	3559	0
RDH13	2	2	3560	0
TP53INP1	2	2	3561	0
TMEM67	2	2	3562	0
EIF2A	2	2	3563	0
PPARGC1B	2	2	3564	0
QRICH2	2	2	3565	0
SAV1	2	2	3566	0
PAPLN	2	2	3567	0
RHCG	2	2	3568	0
TRBC2	2	2	3569	0
IRX1	2	2	3570	0
PIR	2	2	3571	0
RHOT2	2	2	3572	0
PRKAG2	2	2	3573	0
SIGLEC12	2	2	3574	0
CCDC25	2	2	3575	0
ADCY10	2	2	3576	0
DNAI7	2	2	3577	0
ARID2	2	2	3578	0
CTHRC1	2	2	3579	0
MUCL1	2	2	3580	0
PRIMPOL	2	2	3581	0
NOBOX	2	2	3582	0
GNG12	2	2	3583	0
PTF1A	2	2	3584	0
NPNT	2	2	3585	0
SLX4	2	2	3586	0
MEGF10	2	2	3587	0
C8orf34	2	2	3588	0
SNAP47	2	2	3589	0
MRGPRD	2	2	3590	0
WFIKKN2	2	2	3591	0
GPR119	2	2	3592	0
FAM3D	2	2	3593	0
ALX4	2	2	3594	0
RINT1	2	2	3595	0
DCBLD2	2	2	3596	0
LMTK3	2	2	3597	0
H3C15	2	2	3598	0
SLAMF6	2	2	3599	0
MRGPRX3	2	2	3600	0
AGAP1	2	2	3601	0
MICOS13	2	2	3602	0
